MSOA11,AbsXSMeanM,AbsXSMedianM,AbsXSL95M,AbsXSU95M,PosteriorProbabilityM,RelXSMeanM,RelXSMedianM,RelXSL95M,RelXSU95M,M40plus,XSrateM,pcIncM,AbsXSMeanF,AbsXSMedianF,AbsXSL95f,AbsXSU95F,PosteriorProbabilityF,RelXSMeanF,RelXSMedianF,RelXSL95F,RelXSU95F,F40plus,XSrateF,pcIncF
E02006315,-0.66399363,-0.758744907,-5.054714165,4.268951125,0.3745,0.955953913,0.929201576,0.600021955,1.460445219,1864,-35.62197583,-4.404608683,0.39578046,0.215288266,-5.458464776,7.171208322,0.528775,1.053189356,1.017498978,0.625660179,1.675143047,2178,18.17173829,5.318935649
E02006316,3.194664924,3.034003691,-3.930048699,11.23341621,0.7901,1.232627708,1.201333064,0.777018661,1.865971867,2224,143.6450056,23.2627708,-1.30122829,-1.487817182,-7.594739358,6.18179919,0.331975,0.93251545,0.90462581,0.575387791,1.45964286,2467,-52.74537051,-6.748454989
E02006317,1.473205003,1.413535249,-2.355046277,5.677189901,0.763525,1.240443533,1.203876326,0.730116105,1.959149023,1534,96.03683199,24.04435329,4.186206772,4.022620221,-0.321720071,9.688993607,0.963475,1.710721286,1.646326505,0.958674576,2.84220015,1769,236.6425535,71.0721286
E02006318,3.236873651,3.128013301,-0.151102937,7.282147273,0.9693,1.574110284,1.531704194,0.978587838,2.435493437,1810,178.8327984,57.41102838,2.066721861,1.919716863,-1.773079465,6.753822384,0.82965,1.331548152,1.282688088,0.778855154,2.16136979,1961,105.3912219,33.15481521
E02006319,3.694076968,3.587293078,-0.452568857,8.462035539,0.9587,1.618443671,1.566724235,0.942606599,2.578887959,1720,214.7719167,61.84436708,3.573338058,3.41356341,-1.260526559,9.390550074,0.9155,1.547630268,1.481427778,0.856178392,2.624259395,1880,190.0711733,54.76302684
E02006320,0.484073073,0.439378232,-2.452130285,3.683814116,0.615875,1.098552635,1.072117474,0.670275409,1.686209641,1563,30.970766,9.855263472,-0.165902468,-0.203281628,-2.672103376,2.560537505,0.437025,0.994249983,0.95530322,0.540144884,1.666714687,1645,-10.08525643,-0.575001721
E02006321,2.494230436,2.361249036,-1.372209402,7.169184673,0.880625,1.369793166,1.323183021,0.839211004,2.171705638,1657,150.5268821,36.97931657,2.29670009,2.107539833,-2.7679815,8.455345134,0.785175,1.290543395,1.236917776,0.745042518,2.144362099,1899,120.9426061,29.05433952
E02006322,2.109846961,2.009881769,-1.123518632,5.910383607,0.89145,1.388281825,1.344022301,0.840422671,2.191355407,1657,127.3293277,38.82818248,2.636292868,2.495300505,-0.925666849,6.953686281,0.920675,1.554041874,1.485284335,0.853195155,2.649395812,1816,145.1703121,55.40418739
E02006323,0.289459672,0.215316959,-3.017757584,4.012846347,0.54925,1.054390296,1.028067913,0.661619612,1.594091909,1905,15.19473344,5.439029557,2.567231524,2.456690272,-2.039782507,7.77493684,0.8576,1.411744903,1.358086697,0.769479949,2.361989609,2033,126.2779894,41.17449034
E02006324,1.633941042,1.579730168,-1.405103513,4.979179404,0.85075,1.327491376,1.292121317,0.789396245,2.064962212,1816,89.974727,32.7491376,1.825905561,1.712866276,-2.756578746,6.96760293,0.77655,1.258210972,1.217289298,0.719354853,2.030002065,2024,90.21272535,25.82109717
E02006325,1.906911063,1.822115643,-2.257617575,6.505789388,0.81135,1.272437324,1.235739879,0.76376973,1.990364619,2459,77.54823356,27.24373235,1.087045346,0.996075371,-2.420861457,5.223918551,0.703375,1.211549934,1.164871534,0.675458975,2.019131632,2693,40.36559028,21.15499344
E02006326,0.087014867,0.054451807,-2.957999212,3.267017894,0.51485,1.040232575,1.009099139,0.607366253,1.652312475,1675,5.194917403,4.023257538,1.928105109,1.804164191,-2.409997812,6.988827643,0.7883,1.296251662,1.246624071,0.733051108,2.136188119,1884,102.3410355,29.62516625
E02006327,0.844182172,0.803819719,-2.928653236,4.889136967,0.661775,1.139116175,1.110838479,0.677147364,1.767662669,1825,46.25655739,13.91161748,3.180992474,3.009805614,-0.983578308,8.398523942,0.923375,1.527829064,1.463248172,0.87367737,2.549037587,2002,158.8907329,52.78290641
E02006328,4.718993233,4.544042749,-0.325496954,10.68961718,0.965575,1.571161463,1.523767007,0.968566591,2.443759448,2439,193.4806574,57.11614631,4.365726997,4.221204819,-2.590657259,12.13132489,0.885775,1.402909796,1.363774282,0.818223634,2.204157609,2650,164.744415,40.29097959
E02006329,1.60579272,1.496918181,-2.298564158,6.076026419,0.77485,1.215537293,1.18249365,0.761305139,1.856324138,2050,78.33135218,21.55372927,4.199325869,4.016982434,-1.083016777,10.50407996,0.934925,1.540586723,1.483865788,0.891964658,2.517474629,2223,188.9035478,54.05867234
E02006330,7.500891333,7.293465123,1.217545642,15.06431855,0.9914,1.713099921,1.671163095,1.097054699,2.589889761,2468,303.9259049,71.30999215,0.021730021,-0.103049248,-6.217087339,6.977696777,0.48815,1.021732667,0.992471498,0.617147324,1.595870614,2884,0.753468148,2.173266748
E02006331,3.275637373,3.114211276,-1.135260533,8.57796627,0.918475,1.442563372,1.390060164,0.879163466,2.298786708,1956,167.4661234,44.25633725,2.299506961,2.188067135,-1.432385607,6.644109334,0.875475,1.423334787,1.374824843,0.802046601,2.317102771,2260,101.7480956,42.33347869
E02006332,2.942654639,2.82385099,-1.071124893,7.576406983,0.9167,1.404476161,1.369062484,0.881495054,2.125954806,1723,170.7866883,40.44761611,6.678308944,6.435394566,0.135915033,14.53691169,0.97785,1.637520991,1.589926602,1.010010211,2.531364264,1967,339.5174857,63.7520991
E02006333,2.444153534,2.325989542,-2.350887373,7.859855636,0.827975,1.295148241,1.254370929,0.789170584,2.023165854,2709,90.22346011,29.51482408,10.52074801,10.2000916,3.251902735,19.6515944,0.999075,2.059899572,1.994979505,1.279950131,3.204165343,3083,341.2503408,105.9899572
E02006334,3.07120413,2.947013324,-1.859076038,8.687651407,0.879775,1.347930028,1.311761176,0.834970386,2.068284862,2560,119.9689113,34.79300276,1.211874289,1.068545697,-3.305119495,6.642015158,0.671,1.157122964,1.118144397,0.690083746,1.851643051,2841,42.65660996,15.71229644
E02006335,1.995048637,1.921667648,-2.552682644,7.013101929,0.7935,1.249369814,1.219201709,0.759857944,1.914268576,2277,87.61741928,24.93698145,3.197956551,3.010258712,-1.51679389,8.904052536,0.89465,1.446966147,1.391240798,0.837073604,2.354612146,2395,133.5263695,44.69661468
E02006336,0.781581856,0.715668391,-1.741974366,3.599291006,0.709975,1.176593027,1.141160159,0.713471981,1.82964919,1592,49.09433768,17.65930269,0.095176375,0.0179244,-3.45738369,4.127028063,0.504,1.040771059,1.002616897,0.588265926,1.71658967,1804,5.275852287,4.077105918
E02006337,2.706998756,2.569984495,-1.926994784,8.150335218,0.858275,1.314568479,1.275603824,0.82297993,2.026972417,2462,109.9512086,31.45684787,1.710149787,1.593103109,-2.492711352,6.47470797,0.77705,1.279649024,1.23427876,0.710700707,2.104239454,2589,66.05445296,27.96490237
E02006338,1.152838476,1.073019818,-2.285901863,5.040681328,0.72815,1.196270743,1.159216672,0.719048389,1.885727188,1868,61.71512186,19.62707429,2.800769235,2.686163693,-0.71367592,6.99345154,0.937825,1.617022385,1.552277145,0.882958268,2.747259612,1985,141.0966869,61.70223852
E02006339,6.390946937,6.224573608,1.975681368,11.77143829,0.9987,2.074729879,2.017688949,1.272202027,3.217277671,2502,255.4335306,107.4729879,4.675141926,4.530373932,0.276560163,9.88418633,0.982325,1.945866467,1.871085447,1.041228399,3.301389262,2584,180.9265451,94.58664668
E02006341,4.139410726,4.002281356,-1.229403716,10.24187111,0.93165,1.446819136,1.410524929,0.894440053,2.201806522,2333,177.4286638,44.68191365,3.050472023,2.929268153,-2.751773712,9.54951726,0.84385,1.344277576,1.302751147,0.768609592,2.16174795,2663,114.5502074,34.42775756
E02006342,6.00505527,5.84953966,0.215148904,12.61625322,0.9794,1.678806974,1.63899009,1.020118078,2.554632814,1822,329.5859094,67.8806974,9.823776326,9.51650301,2.276690573,19.15108483,0.997075,1.98817244,1.922341644,1.188145683,3.174092552,2133,460.561478,98.81724398
E02006343,7.421143974,7.25693335,1.835545752,13.93533393,0.996375,1.85786951,1.815805665,1.177749429,2.772705352,2237,331.7453721,85.78695105,1.346632891,1.238301009,-2.425255481,5.763120329,0.7397,1.233882454,1.186801599,0.70097848,2.036424287,2525,53.33199567,23.38824543
E02006344,2.31967775,2.206254957,-1.979804495,7.258815593,0.839575,1.267796889,1.239775137,0.816023063,1.877142328,2476,93.68650042,26.77968892,4.806343422,4.63658817,-0.692608629,11.32458997,0.954725,1.602543587,1.553503264,0.931787698,2.561833845,2762,174.0167785,60.25435869
E02006345,3.089000728,2.975124394,-0.343128261,7.169093307,0.96015,1.533919095,1.491440695,0.951892146,2.371499898,1587,194.6440282,53.39190949,-0.661176621,-0.71818176,-3.31241484,2.304869207,0.307775,0.905761833,0.866575001,0.50494441,1.527757889,1631,-40.53811286,-9.423816686
E02006346,1.259118496,1.098736081,-3.706321153,7.145555242,0.664525,1.123075667,1.092734313,0.724931552,1.70184335,2886,43.62849953,12.30756669,8.074043709,7.807555078,0.70113867,17.14683584,0.986175,1.777744589,1.719417337,1.055279146,2.853188801,3234,249.6612155,77.77445887
E02006347,0.235589025,0.160563463,-3.089172572,3.94963733,0.538225,1.05798424,1.022969806,0.637543312,1.683917261,1940,12.14376419,5.798424004,0.51330531,0.3956546,-3.322354316,5.046548148,0.578875,1.090690045,1.051749495,0.638746021,1.776072079,1950,26.32334921,9.069004464
E02006348,4.122618749,4.008329349,-1.291273592,10.23413944,0.93085,1.426498502,1.394863122,0.893452994,2.143582297,2173,189.7201449,42.64985021,3.275181644,3.119262272,-2.937250474,10.4619047,0.8325,1.322806534,1.282993935,0.780203416,2.098767756,2443,134.0639232,32.28065343
E02006349,5.451052382,5.267466858,0.435800321,11.46536994,0.9837,1.752843714,1.694643384,1.04856646,2.774706155,1719,317.1060141,75.28437141,10.36697624,10.0075894,2.753690615,19.9409835,0.998125,2.117221783,2.041432538,1.241145032,3.438921313,1795,577.5474229,111.7221783
E02006350,1.84638585,1.779304235,-1.287535736,5.407037028,0.870125,1.372704093,1.333578878,0.806677883,2.172173118,1383,133.505846,37.27040928,1.236988437,1.135329404,-1.981010884,4.982990555,0.755375,1.268407854,1.21558378,0.697786788,2.134827725,1392,88.86411185,26.84078543
E02006351,1.957566599,1.884799085,-1.233672952,5.638176561,0.87355,1.36225369,1.326018491,0.824721308,2.114948583,2069,94.61414203,36.22536902,-0.202327096,-0.272984522,-3.300690095,3.315410592,0.4329,0.994620994,0.954398873,0.556250092,1.663053459,2208,-9.163364851,-0.537900559
E02006352,0.834458392,0.775065249,-1.866032117,3.812899094,0.7151,1.204028416,1.161070651,0.692802567,1.944592912,1292,64.58656288,20.40284156,0.388128362,0.319688305,-2.428563102,3.654494328,0.58305,1.114773798,1.065247536,0.603278971,1.90377528,1352,28.70771909,11.47737982
E02006353,2.020896281,1.925337154,-1.341300182,5.936521577,0.8647,1.369136611,1.321358332,0.81400341,2.199501752,1578,128.066938,36.91366115,-1.773933797,-1.835150408,-4.364320766,1.152879273,0.1041,0.741225359,0.712041855,0.427630287,1.217087918,1673,-106.033102,-25.87746407
E02006354,1.122049492,1.04174153,-3.246129225,6.013144297,0.67805,1.138805861,1.110799633,0.707546308,1.732049535,2537,44.22741396,13.88058607,4.906410996,4.74399412,-1.342057571,12.10420366,0.9338,1.536755378,1.491430832,0.887013334,2.433276864,2785,176.1727467,53.67553781
E02006355,3.283770163,3.169172278,-0.065000707,7.304279802,0.972625,1.675427617,1.618625623,0.990012972,2.694403583,1228,267.4079938,67.54276168,2.390451608,2.268165105,-0.825773363,6.319686711,0.92055,1.578941725,1.511941128,0.853540203,2.690861413,1313,182.06029,57.89417249
E02006356,2.407298741,2.311991382,-1.801143845,7.154394272,0.8573,1.343632729,1.304723831,0.804414426,2.097840604,2289,105.1681407,34.36327293,1.471042053,1.361197057,-2.645365677,6.2252391,0.742875,1.248786169,1.199216392,0.692781341,2.090518432,2124,69.25810042,24.87861686
E02006357,1.379289023,1.28558812,-1.432536385,4.73899196,0.8045,1.26460095,1.22446686,0.786567331,1.97322813,1677,82.24740748,26.46009499,2.847987845,2.711277063,-0.823820536,7.357860026,0.927975,1.576347429,1.511739447,0.874872075,2.646059952,1913,148.8754754,57.63474295
E02006358,3.585411414,3.468872429,0.48554578,7.334410738,0.9905,1.806132461,1.745927455,1.088614597,2.847579576,1327,270.189255,80.61324608,2.679654606,2.531516488,-0.60575729,6.81304982,0.939425,1.59857134,1.528351908,0.894283335,2.709764812,1403,190.9946262,59.85713402
E02006359,-0.186190959,-0.254072113,-2.874468628,2.959559302,0.43155,0.992217448,0.958153876,0.602047552,1.579963675,1662,-11.20282544,-0.778255157,0.871879032,0.79139077,-1.802977412,3.946072292,0.7242,1.242342238,1.186376388,0.671964064,2.131921651,1641,53.13095868,24.23422375
E02006360,5.464811758,5.271656064,-0.529395995,12.64296922,0.961275,1.475398581,1.438891801,0.961680652,2.196082862,2221,246.0518576,47.53985807,8.80467754,8.469342337,-1.193933581,20.83667684,0.955275,1.458453881,1.421259855,0.947199365,2.191935669,2615,336.6989499,45.84538813
E02006361,1.404251277,1.336834382,-1.922855749,5.070322806,0.791575,1.243213107,1.209946557,0.755354358,1.919393591,1697,82.74904403,24.32131074,2.608797256,2.448888983,-1.89243198,7.960030571,0.85885,1.381423742,1.327763829,0.793687083,2.273127961,1807,144.3717352,38.14237425
E02006362,3.941448581,3.824671287,-0.572848898,9.164864383,0.9532,1.560089512,1.517146914,0.934922444,2.425314436,1907,206.6831977,56.00895123,2.447755306,2.289520742,-1.938041418,7.735376983,0.844575,1.366953586,1.311014638,0.780836212,2.256248913,2197,111.4135324,36.69535856
E02006363,10.54422316,10.31419852,4.63000465,17.80788907,1,2.531506844,2.454106467,1.568459036,3.912217911,1770,595.7188225,153.1506844,4.92479876,4.706913238,-1.25722965,12.39264921,0.9333,1.491597755,1.44658914,0.899770046,2.345405866,1962,251.0091111,49.15977551
E02006364,2.786098394,2.664028881,-0.731718245,6.927689885,0.9365,1.50202758,1.448616125,0.899022207,2.406960284,1760,158.3010451,50.20275801,1.297942258,1.235782119,-2.766748101,5.749008886,0.72775,1.235729597,1.191989882,0.669987412,2.056144175,1766,73.4961641,23.57295966
E02006365,6.228063391,6.031537745,1.18709618,12.31746352,0.99425,1.803643914,1.752733413,1.127234661,2.772761107,1763,353.2650817,80.36439138,7.900848421,7.69124686,0.26328842,16.70645976,0.978975,1.7361296,1.683981216,1.019007324,2.745576731,2081,379.6659501,73.61295999
E02006366,1.004746485,0.921200611,-3.73007775,6.178417256,0.645575,1.109478583,1.086458775,0.704878723,1.641719244,2341,42.91954229,10.94785827,0.20198979,0.095900397,-3.744997643,4.699077949,0.518375,1.055831729,1.012492938,0.604561878,1.747822898,2454,8.231042808,5.58317287
E02006367,3.334184882,3.193431973,-1.494120523,8.92213483,0.904975,1.422857507,1.375899049,0.854623142,2.244629842,1743,191.2900104,42.28575074,2.465199809,2.358447124,-3.082752037,8.567423382,0.8087,1.297929839,1.260632251,0.73439906,2.080089541,1984,124.2540226,29.79298393
E02006368,5.991991228,5.781531818,0.240337398,12.89618884,0.97965,1.650867817,1.59854584,1.022269276,2.575563429,1666,359.663339,65.08678174,7.206232405,6.974113783,1.342596021,14.36310534,0.993775,1.952730132,1.893292813,1.143485018,3.105007134,1923,374.7390746,95.27301319
E02006369,11.52748167,11.24989971,4.259971561,20.2994762,0.999375,2.100003668,2.039669477,1.339284746,3.179948298,2098,549.4509852,110.0003668,10.10146277,9.80716406,2.242352301,19.50726683,0.995875,1.959201131,1.901819371,1.17379877,3.077020694,2228,453.3870183,95.92011311
E02006370,1.927503313,1.826440297,-1.450987086,5.974621269,0.8488,1.314974435,1.27297678,0.813314851,2.062815795,1707,112.917593,31.49744351,2.895390246,2.765825006,-2.02167636,8.556494462,0.870225,1.407912311,1.357536632,0.791274536,2.327663637,1920,150.8015753,40.79123113
E02006371,10.77598637,10.51647581,3.809697544,19.07925138,0.99965,2.185373576,2.126040615,1.342181074,3.335160675,2023,532.6735723,118.5373576,14.01262333,13.65734379,4.244973347,25.78954834,0.998975,2.092536819,2.030054218,1.274183285,3.261882637,2254,621.6780535,109.2536819
E02006372,8.135934657,7.941568707,2.861204278,14.63525248,0.999075,2.228365052,2.158349344,1.353450929,3.508780192,1698,479.1480952,122.8365052,1.755722373,1.62346705,-1.572115585,5.835599768,0.829425,1.343910567,1.288728119,0.766710991,2.238608193,1821,96.4152868,34.39105673
E02006373,5.117186341,4.947478941,0.173845294,10.98385669,0.979525,1.574032434,1.53509186,1.016039608,2.344702906,2229,229.5731871,57.40324341,2.850972393,2.689191198,-2.550526252,9.14312135,0.8314,1.322394447,1.27886372,0.779218186,2.109167483,2403,118.6422136,32.23944471
E02006374,3.436697906,3.278250368,-1.221622832,8.93600271,0.92075,1.401718582,1.360376071,0.885880288,2.144388672,2164,158.8122877,40.17185824,1.382675281,1.25194278,-2.613768188,6.163610773,0.72705,1.24252761,1.183552012,0.691057146,2.147794262,2226,62.1147925,24.25276103
E02006375,3.852979165,3.72954215,-0.291643622,8.654616127,0.9654,1.592557042,1.547828154,0.964860155,2.464635747,1855,207.7077717,59.25570424,1.452361526,1.340112891,-2.5075932,6.026066048,0.748625,1.240228807,1.195654034,0.70123008,2.029440554,2059,70.53722805,24.02288075
E02006376,7.673595487,7.460856385,-0.585129408,17.27299072,0.96585,1.480575276,1.451177018,0.969646377,2.167718789,2415,317.7472251,48.05752758,23.48487993,23.09060975,9.636312287,39.4055958,0.999875,2.10757905,2.068666161,1.389262057,3.043761318,2865,819.7165769,110.757905
E02006377,5.281591934,5.135856329,0.519983091,11.09531407,0.986575,1.676696763,1.6338211,1.054630227,2.555997664,1716,307.7850777,67.66967634,8.671511741,8.396900387,2.738393514,16.14276391,0.99885,2.194664477,2.122618279,1.313695342,3.484798564,2018,429.7082131,119.4664477
E02006378,3.324286956,3.217252936,-1.91585647,9.152097212,0.892925,1.347109433,1.317108338,0.843997793,2.022425155,2439,136.2971282,34.71094328,3.96800752,3.801159254,-1.23330036,10.24874436,0.923925,1.490711357,1.443609082,0.881235534,2.386678663,2570,154.3971798,49.0711357
E02006379,4.34426697,4.197476319,0.646385892,8.878693973,0.991075,1.885417129,1.810979904,1.101831645,3.073370141,1380,314.8019544,88.54171295,1.538132891,1.432395016,-2.102476716,5.684012112,0.788125,1.284311141,1.240961665,0.716958985,2.08314304,1636,94.01790286,28.4311141
E02006380,2.503986183,2.326225799,-3.616607018,9.624991376,0.76685,1.219777416,1.181702399,0.7592158,1.900531364,2047,122.3246792,21.97774158,7.419997584,7.22418049,-0.566138557,16.63464939,0.96485,1.593040831,1.553696392,0.964163714,2.453742394,2397,309.5535079,59.30408312
E02006381,4.32952273,4.153979406,-1.583635034,11.28687495,0.9136,1.385239484,1.34994371,0.884661592,2.091572675,2181,198.5109,38.52394843,2.253974454,2.102121974,-3.50063462,8.865543676,0.7588,1.213622331,1.182194596,0.742708558,1.866031933,2250,100.1766424,21.3622331
E02006382,0.498052163,0.419392401,-2.851615158,4.295368144,0.594925,1.099902912,1.062122513,0.652526852,1.760364125,1530,32.55242896,9.990291189,6.686318423,6.454514053,-4.55E-05,14.72293932,0.975,1.695011166,1.64680114,0.999994885,2.685815678,1678,398.4695127,69.50111661
